EEEC20024,嵌入式系統技術實驗,3,郭峻因,,1,511,電機工程學系,選修,111-1-515188,zh-tw
EEEC20091,電腦網路導論,3,李程輝,,1,511,電機工程學系,選修,111-1-515189,zh-tw
EEEC20072,通訊原理(二),3,陳伯寧,,1,511,電機工程學系,選修,111-1-515190,zh-tw
EEEC20071,通訊原理(一),3,桑梓賢,,1,511,電機工程學系,選修,111-1-515191,zh-tw
EEEC20008,人工智慧原理,3,黃昱智,,1,511,電機工程學系,選修,111-1-515192,zh-tw
EEEC20096,電力電子實驗,3,陳鴻祺,,1,511,電機工程學系,選修,111-1-515193,zh-tw
EEEC10023,邏輯設計,3,周世傑,,1,511,電機工程學系,必修,111-1-515194,zh-tw
EEEE30021,穿戴式裝置系統晶片設計,3,黃聖傑,,3,511,電機工程學系,選修,111-1-535100,zh-tw
EEEE30037,類比積體電路設計,3,陳佳宏,,3,511,電機工程學系,選修,111-1-535101,zh-tw
EECN30193,超大型積體電路系統設計,3,黃聖傑,,3,512,電控工程研究所,選修,111-1-535102,zh-tw
EEEE30019,積分三角訊號轉換器,3,陳佳宏,,3,512,電控工程研究所,選修,111-1-535106,zh-tw
EECN30095,數位訊號處理,3,林源倍,,3,540,電機資訊國際碩士學位學程,選修,111-1-535300,en-us
EECN30166,線性系統理論,3,蕭得聖,,3,605,機器人碩士學位學程,選修,111-1-535301,zh-tw
EECN30072,影像處理,3,羅佩禎,,3,540,電機資訊國際碩士學位學程,選修,111-1-535302,en-us
EECN30124,最佳化理論,3,林顯易,,3,512,電控工程研究所,選修,111-1-535303,zh-tw
EECN30062,嵌入式作業系統,3,黃育綸,,3,605,機器人碩士學位學程,選修,111-1-535306,zh-tw
EECN30168,自主駕駛車技術,3,王傑智,,3,605,機器人碩士學位學程,選修,111-1-535318,zh-tw
EECM30127,電波傳播與散射,3,唐震寰,,3,581,智能系統研究所,選修,111-1-535364,zh-tw
EECM30033,微波工程(一),3,紀佩綾,,3,581,智能系統研究所,選修,111-1-535365,zh-tw
EECM30020,射頻積體電路設計,3,蔡作敏,,3,580,前瞻半導體研究所,選修,111-1-535368,zh-tw
EECM30043,數值半導體元件模式,3,李義明,,3,513,電信工程研究所,選修,111-1-535369,zh-tw
EECM30116,量子力學,3,渡邊浩志,,3,540,電機資訊國際碩士學位學程,選修,111-1-535370,en-us
EECM30075,統計力學,3,渡邊浩志,,3,540,電機資訊國際碩士學位學程,選修,111-1-535371,en-us
EECM30067,無線通訊之矩陣理論,3,吳卓諭,,3,513,電信工程研究所,選修,111-1-535372,zh-tw
EECM30060,機器學習,3,簡仁宗,,3,505,人工智慧技術與應用碩士學位學程,必修,111-1-535373,zh-tw
EECM30070,無線隨意網路,3,林亭佑,,3,512,電控工程研究所,選修,111-1-535374,zh-tw
EECM30064,深度學習,3,李佳翰,,3,505,人工智慧技術與應用碩士學位學程,必修,111-1-535375,en-us
EECM30066,無線通訊,3,李明峻,,3,540,電機資訊國際碩士學位學程,選修,111-1-535376,en-us
EECM30143,超材料與光子晶體,3,黃瑞彬,,3,513,電信工程研究所,選修,111-1-535377,zh-tw
EECM30144,電漿科學與工程,3,寒川誠二,,3,513,電信工程研究所,選修,111-1-535378,en-us
LWLW00001,智慧財產權法概論,2,莊弘鈺,"校基本素養(106),博雅選修通識 (90),領域課程-公民與倫理思考(110)",1,7L1,科技法律學院,選修,111-1-537922,zh-tw
SESE20015,地圖學,3,史天元,,1,951,系統工程與科技學士學位學程,必修,111-1-910000,zh-tw
SESE10042,應用力學－靜力學,3,金大仁,,1,951,系統工程與科技學士學位學程,必修,111-1-910001,zh-tw
SESE10026,工程數學(1),3,曾煜輝,,1,951,系統工程與科技學士學位學程,必修,111-1-910002,zh-tw
SESE10156,電子學(1),3,巫朝陽,,1,951,系統工程與科技學士學位學程,必修,111-1-910003,zh-tw
SESE20014,圖形理論,3,林政寬,,1,951,系統工程與科技學士學位學程,選修,111-1-910004,zh-tw
