MDPH30081,資料科學方法,2,郭炤裕,,5,559,資訊學院科技犯罪偵查資通訊碩士在職專班,選修,111-2-130204,zh-tw
MDPH30001,SAS資料分析與應用,1,胡曉雲,,3,104,公共衛生研究所,選修,111-2-130205,zh-tw
MDPH30079,貝氏資料分析原理,1,程毅豪,,3,104,公共衛生研究所,選修,111-2-130206,zh-tw
MDPH30105,應用存活資料分析,1,陳瓊梅,,3,104,公共衛生研究所,選修,111-2-130207,zh-tw
MDPH30059,病人自主權專題：關係自主,2,楊秀儀,,3,104,公共衛生研究所,選修,111-2-130208,zh-tw
MDPH30012,傳染病流行病學,2,詹宇鈞、李美璇、陽光耀、王復德、詹大千、陳昕白、黃頌恩、巫炳峰、馮嘉毅,,3,104,公共衛生研究所,選修,111-2-130209,zh-tw
MDPH30070,統計基因體與代謝體學,1,楊欣洲,,3,104,公共衛生研究所,選修,111-2-130212,zh-tw
MDPH30093,遺傳資料分析,2,林明薇、陳建勳,,3,104,公共衛生研究所,選修,111-2-130213,zh-tw
MDPH30076,臨床試驗導論,2,蕭金福,,3,104,公共衛生研究所,選修,111-2-130214,zh-tw
MDPH30065,空間流行病學,2,詹大千,,3,104,公共衛生研究所,選修,111-2-130215,zh-tw
MDPH30011,健康調查方法學,2,陳娟瑜、簡莉盈、劉介宇、張新儀,,3,104,公共衛生研究所,選修,111-2-130216,zh-tw
MDPH30107,社區實證基礎的介入與實踐,2,陳娟瑜、林逸芬、雷文玫、陳信任,,3,104,公共衛生研究所,選修,111-2-130218,zh-tw
MDPH30032,流行病學研究法,2,周碧瑟,,3,104,公共衛生研究所,選修,111-2-130226,zh-tw
MDPH30042,流行病學實證研究,2,周碧瑟,,3,104,公共衛生研究所,選修,111-2-130227,zh-tw
MDPH30084,進階流行病學研究設計,3,陳信任、莊宜芳、東雅惠、劉家軒,,3,110,環境與職業衛生研究所,選修,111-2-130228,zh-tw
MDPH30026,政法分析實作,2,雷文玫、郭文華、黃嵩立、鄧宗業、黃宣穎、林雅萍,,3,104,公共衛生研究所,選修,111-2-130230,zh-tw
SHTS30072,醫療技術與社會,2,郭文華,,3,402,科技與社會研究所,選修,111-2-133203,zh-tw
MDPH30003,健康政法實證討論(碩),2,鄧宗業、郭文華、楊振昌、黃心苑、黃嵩立、周穎政、簡莉盈、陳娟瑜、蒲正筠、梁立霖、黃宣穎、楊秀儀、雷文玫、林雅萍,,3,104,公共衛生研究所,必修,111-2-130220,zh-tw
MDPH30049,生物統計與資料科學實證討論(碩),2,陳瓊梅、林明薇、林逸芬、郭炤裕,,3,104,公共衛生研究所,必修,111-2-130222,zh-tw
MDPH30041,流行病學實證討論(碩),2,東雅惠、楊振昌、林明薇、黃心苑、周穎政、陳娟瑜、陳信任、莊宜芳、潘文驥、劉家軒,,3,104,公共衛生研究所,必修,111-2-130224,zh-tw
MDPH30020,公共衛生實務討論(二),1,莊宜芳,,3,116,公共衛生碩士學位學程,必修,111-2-131300,zh-tw
MDPH30021,公共衛生實務實習,3,莊宜芳,,3,116,公共衛生碩士學位學程,必修,111-2-131301,zh-tw
MDHH30064,醫療品質管理,2,鄧宗業、陳韵宜,,3,107,醫務管理研究所,選修,111-2-130500,zh-tw
MDHH30084,醫務管理專題討論(二),1,鄧宗業、黃心苑、郎慧珠、蒲正筠、林寬佳、陳翎、陳韵宜,,3,107,醫務管理研究所,必修,111-2-130501,zh-tw
MDHH30034,病人安全與風險管理 ,2,陳韵宜,,3,107,醫務管理研究所,選修,111-2-130502,zh-tw
MDHH30062,醫療決策分析,2,郎慧珠,,3,107,醫務管理研究所,選修,111-2-130503,zh-tw
MDHH30095,深度學習在智慧醫療的應用,2,陳翎,,5,107,醫務管理研究所,選修,111-2-130504,zh-tw
MDHH30096,SAS 進階資料分析,1,陳韵宜、譚家惠,,3,107,醫務管理研究所,選修,111-2-130507,zh-tw
MDHH30076,醫管講座(B),1,鄧宗業,,5,107,醫務管理研究所,選修,111-2-150108,zh-tw
MDHH30038,組織與管理,2,唐高駿,,5,107,醫務管理研究所,選修,111-2-150109,zh-tw
MDHH30014,國際醫療與實務,2,洪子仁,,5,107,醫務管理研究所,選修,111-2-150112,zh-tw
MDEO30052,環境科學與風險專題討論(六),2,余國賓,,4,110,環境與職業衛生研究所,選修,111-2-140602,zh-tw
MDEO30036,環境與職業衛生的趨勢與展望(六),2,郭憲文、楊振昌、陳美蓮、余國賓、紀凱獻、黃鈺芳、潘文驥、張榮偉,,4,110,環境與職業衛生研究所,選修,111-2-140604,en-us
MDEO30012,新興環境流行病學專題討論(六),1,潘文驥,,4,110,環境與職業衛生研究所,選修,111-2-140607,en-us
MDEO30024,毒藥物環境流行病學專題討論(六),1,楊振昌、潘文驥、張榮偉,,4,110,環境與職業衛生研究所,選修,111-2-140610,en-us
PSFS30010,新興毒物之評估,2,廖伯霖、王湘翠、林怡君、林嬪嬪、劉宗榮,,3,232,食品安全及健康風險評估研究所,選修,111-2-132106,zh-tw
MDEO30074,設施規劃,2,紀凱獻,,3,110,環境與職業衛生研究所,選修,111-2-130800,zh-tw
MDEO30027,氣膠儀器分析,2,紀凱獻,,3,110,環境與職業衛生研究所,選修,111-2-130801,zh-tw
MDEO30053,環境科學與風險專題討論(二),2,余國賓,,3,110,環境與職業衛生研究所,選修,111-2-130803,en-us
MDEO30055,環境科學與風險專題討論(四),2,余國賓,,3,110,環境與職業衛生研究所,選修,111-2-130804,en-us
MDEO30060,病媒管制研究設計,2,王正雄,,3,110,環境與職業衛生研究所,選修,111-2-130805,zh-tw
MDEO30037,環境與職業衛生的趨勢與展望(二),2,郭憲文、楊振昌、陳美蓮、余國賓、紀凱獻、黃鈺芳、潘文驥、張榮偉,,3,110,環境與職業衛生研究所,選修,111-2-130806,en-us
MDEO30039,環境與職業衛生的趨勢與展望(四),2,郭憲文、楊振昌、陳美蓮、余國賓、紀凱獻、黃鈺芳、潘文驥、張榮偉,,3,110,環境與職業衛生研究所,選修,111-2-130807,en-us
MDEO30070,職業衛生書報討論(二),2,陳美蓮、紀凱獻、黃鈺芳、張榮偉、李旻軒,,3,110,環境與職業衛生研究所,選修,111-2-130808,en-us
MDEO30072,職業衛生書報討論(四),2,陳美蓮、紀凱獻、黃鈺芳、張榮偉、李旻軒,,3,110,環境與職業衛生研究所,選修,111-2-130809,en-us
MDEO30001,R統計回歸模式於環境流行病學之應用,3,潘文驥,,3,110,環境與職業衛生研究所,選修,111-2-130810,zh-tw
MDEO30015,新興環境流行病學專題討論(四),1,潘文驥,,3,110,環境與職業衛生研究所,選修,111-2-130811,en-us
MDEO30026,毒藥物環境流行病學專題討論(四),1,楊振昌、潘文驥、張榮偉,,3,110,環境與職業衛生研究所,選修,111-2-130812,en-us
MDEO30073,職業病概論,2,楊振昌、黃嵩立、陳昌明、周元華、劉益宏、洪東榮、吳明玲,,3,110,環境與職業衛生研究所,選修,111-2-130813,zh-tw
MDEO30004,勞動資料庫分析與應用,2,吳威德,,3,110,環境與職業衛生研究所,選修,111-2-130816,zh-tw
MDEO30005,室內空氣品質,2,余國賓,,3,110,環境與職業衛生研究所,選修,111-2-130818,en-us
MDEO30078,風險評估,2,郭憲文、黃鈺芳,,3,232,食品安全及健康風險評估研究所,選修,111-2-130819,zh-tw
MDEO30013,新興環境流行病學專題討論(二),1,潘文驥,,3,110,環境與職業衛生研究所,選修,111-2-130821,en-us
MDEO30048,環境職業流行病學特論,2,郭憲文、黃鈺芳、楊冠洋,,3,110,環境與職業衛生研究所,必修,111-2-130823,en-us
MDEO30085,作業環境監測,2,黃鈺芳、陳美蓮、李旻軒,,3,110,環境與職業衛生研究所,選修,111-2-130827,zh-tw
MDEO30090,半導體職業衛生,2,李旻軒,,3,110,環境與職業衛生研究所,選修,111-2-130833,zh-tw
MDEO30025,毒藥物環境流行病學專題討論(二),1,楊振昌、潘文驥、張榮偉,,3,110,環境與職業衛生研究所,選修,111-2-130834,en-us
MDEO30045,環境流行病學專題討論(四),2,郭憲文,,3,110,環境與職業衛生研究所,選修,111-2-130837,en-us
MDEO30009,工業安全工程,2,余國賓,,3,110,環境與職業衛生研究所,選修,111-2-130843,zh-tw
UTET30018,環境汙染與健康風險特論,3,潘文驥、楊振昌、余國賓、紀凱獻、黃鈺芳、張榮偉、李旻軒,,4,117,環境科技博士學位學程(台灣聯合大學系統),選修,111-2-141100,en-us
UTET30011,環境與職業衛生的趨勢與展望書報討論(四),0,郭憲文,,4,117,環境科技博士學位學程(台灣聯合大學系統),必修,111-2-141101,zh-tw
MDTM30017,專題討論(博士班),2,林東毅、傅淑玲、蔡東湖、陳方佩、許中華、藍耿立、龔彥穎、張清貿、盧美光,,4,108,傳統醫藥研究所,必修,111-2-130605,zh-tw
MDTM30001,中草藥文獻分析與導讀,2,林東毅,,3,108,傳統醫藥研究所,選修,111-2-130600,en-us
MDTM30008,中醫藥與再生生物學,1,王致又,,3,108,傳統醫藥研究所,選修,111-2-130602,zh-tw
MDTM30019,抗癌天然物作用機轉,1,傅淑玲、黃奇英、林東毅、謝忱希,,3,108,傳統醫藥研究所,選修,111-2-130603,zh-tw
MDTM30026,科學論文結構與撰寫(二),1,蔡東湖,,3,108,傳統醫藥研究所,選修,111-2-130604,zh-tw
MDTM30029,蛋白質降解特論-中草藥於癌症治療的應用,1,林東毅,,3,108,傳統醫藥研究所,選修,111-2-130607,zh-tw
MDTM30011,傳統醫藥學概論,2,陳方佩、傅淑玲、蔡東湖、林滿玉、許中華、藍耿立、陳日榮、林東毅、龔彥穎、張清貿、林麗純、陳裕仁、邱仁輝、王致又、徐蔚泓,,3,108,傳統醫藥研究所,必修,111-2-130608,zh-tw
MDTM30015,實驗針灸學,1,龔彥穎、陳方佩、邱仁輝、鄭惇方、劉競雄,,3,108,傳統醫藥研究所,選修,111-2-130610,zh-tw
MDTM30036,中醫臨床文獻導讀及綜評,2,張清貿,,3,108,傳統醫藥研究所,選修,111-2-130611,zh-tw
MDTM30038,中醫風溼免疫學,2,張清貿,,3,108,傳統醫藥研究所,選修,111-2-130612,en-us
MDTM30018,專題討論(碩士班),2,林東毅、傅淑玲、蔡東湖、陳方佩、許中華、藍耿立、龔彥穎、張清貿、盧美光,,3,108,傳統醫藥研究所,必修,111-2-130606,zh-tw
MDPA30027,細胞生物學,2,李新城、游麗如、傅淑玲、葉添順、李怡萱、林惠菁、兵岳忻、王湘翠、林東毅,,4,305,分子醫學博士學位學程,選修,111-2-130121,zh-tw
MDAC30017,組織學實驗,2,郭曉縈、張明超、傅毓秀、葉添順、鄭瓊娟、李學德、王先逸、蔣偉程,,3,106,解剖學及細胞生物學研究所,必修,111-2-130401,zh-tw
MDAC30015,組織學,2,郭曉縈、張明超、傅毓秀、葉添順、鄭瓊娟、呂春敏、李學德、王先逸、蔣偉程,,3,106,解剖學及細胞生物學研究所,必修,111-2-130402,zh-tw
MDAC30003,基礎與臨床人體神經解剖學,3,蔡佩君、傅毓秀、鄭瓊娟、王先逸、郭曉縈、侯珮珊、陳天華,,3,106,解剖學及細胞生物學研究所,選修,111-2-130403,zh-tw
MDAC30011,神經解剖學實驗,0,陳天華、傅毓秀、鄭瓊娟、王先逸、蔡佩君、郭曉縈、侯珮珊,,3,106,解剖學及細胞生物學研究所,必修,111-2-130405,zh-tw
MDAC30013,細胞生物學,2,葉添順、游麗如、傅淑玲、鄭瓊娟、李新城、李怡萱、兵岳忻、李學德、王湘翠,,3,106,解剖學及細胞生物學研究所,必修,111-2-130406,zh-tw
MDAC30007,專題討論(中),2,蔡佩君、葉添順、郭曉縈,,3,106,解剖學及細胞生物學研究所,選修,111-2-130407,zh-tw
MDAC30008,專題討論(英),2,侯珮珊、鄭瓊娟、王先逸,,3,106,解剖學及細胞生物學研究所,選修,111-2-130408,en-us
MDAC30018,胚胎學,2,王先逸、張明超、葉添順、陳燕彰、李學德、郭曉縈、侯珮珊,,3,106,解剖學及細胞生物學研究所,選修,111-2-130409,zh-tw
MDAC30009,神經血管疾病研究設計科學,2,李學德,,3,106,解剖學及細胞生物學研究所,選修,111-2-130411,zh-tw
MDAC30019,脊椎學,2,張明超、周伯鑫、奉季光,,3,106,解剖學及細胞生物學研究所,選修,111-2-130412,zh-tw
MDAC30001,綜合發育神經學,2,侯珮珊、王先逸,,3,106,解剖學及細胞生物學研究所,選修,111-2-130413,en-us
MDAC30014,細胞生物學基本技術,2,侯珮珊、傅毓秀、葉添順、鄭瓊娟、李學德、王先逸、郭曉縈、楊安航、賴品光,,3,106,解剖學及細胞生物學研究所,選修,111-2-130414,zh-tw
MDPA30035,藥理學專題討論(一),1,嚴錦城、羅正汎、李新城、鄭宏志、霍德義、邱士華、駱雨利、陳世彬、黃自強、張婷婷、兵岳忻、王湘翠、陳介甫、洪舜郁、沈郁強、王笙帆、周士傑、葉翰宜,,3,103,藥理學研究所,必修,111-2-130104,en-us
MDPA30036,藥理學專題討論(二),1,嚴錦城、李新城、霍德義、邱士華、駱雨利、陳世彬、黃自強、張婷婷、兵岳忻、王湘翠、陳介甫、沈郁強、王笙帆、周士傑、葉翰宜、李癸汌,,3,103,藥理學研究所,必修,111-2-130105,en-us
MDPA30056,高等藥理學,3,嚴錦城、阮琪昌、鄭宏志、楊慕華、黃奇英、張佩靖、駱雨利、林宥欣、黃自強、張婷婷、王湘翠、陳炯東、李岳倫、楊文欽、王笙帆、周士傑、葉翰宜,,3,103,藥理學研究所,必修,111-2-130106,zh-tw
MDPA30009,實驗藥理學,3,嚴錦城、陳建鋒、李新城、霍德義、林惠菁、駱雨利、張婷婷、兵岳忻、吳昭慶、沈郁強、王笙帆、葉翰宜、吳孟修,,3,103,藥理學研究所,必修,111-2-130107,zh-tw
MDPA30045,藥劑學研究法,3,駱雨利,,3,103,藥理學研究所,選修,111-2-130108,zh-tw
MDPA30068,環境醫學專論 (二),2,王湘翠,,3,103,藥理學研究所,選修,111-2-130109,zh-tw
MDPA30020,癌症幹細胞與誘導幹細胞特論,2,邱士華、霍德義、王夢蓮、周士傑,,3,103,藥理學研究所,選修,111-2-130112,en-us
MDPA30054,離子通道藥理學特論,2,嚴錦城、林惠菁,,3,103,藥理學研究所,選修,111-2-130113,zh-tw
MDPA30030,細胞藥理特論,3,兵岳忻、陳建鋒、花嘉玲、葉添順、李新城、王笙帆,,3,103,藥理學研究所,選修,111-2-130114,zh-tw
MDPA30069,藥理學實驗動物模型設計 (二),3,張婷婷,,3,103,藥理學研究所,選修,111-2-130115,en-us
MDPA30032,臨床試驗概論與實務,1,嚴錦城,,3,103,藥理學研究所,選修,111-2-130116,zh-tw
MDPA30072,血管生物學暨血管醫學專論 (二),3,張婷婷、黃金洲、陳肇文,,3,103,藥理學研究所,選修,111-2-130117,zh-tw
MDPA30073,進階藥理學與生技新藥之應用,4,邱士華、霍德義、王夢蓮、周士傑,,3,103,藥理學研究所,選修,111-2-130118,en-us
MDPA30010,幹細胞與癌症免疫學,2,邱士華、霍德義、王夢蓮、周士傑,,3,103,藥理學研究所,選修,111-2-130119,en-us
MDPA30040,藥理學實驗教學實習(二),1,張婷婷,,3,103,藥理學研究所,選修,111-2-130120,zh-tw
MDPA30024,科學寫作與學術生涯,2,黃自強、葉翰宜,,3,103,藥理學研究所,選修,111-2-130122,en-us
MDPA30074,神經修復專題研修討論,3,鄭宏志,,3,103,藥理學研究所,選修,111-2-130123,zh-tw
DEOB30026,口腔分子免疫學,1,羅正汎,,3,151,口腔生物研究所,選修,111-2-131507,zh-tw
MDCM30011,專題討論(博士班一),1,王錦鈿、李光申、楊慕華、黃怡翔、黃柏勳、李美璇、陳世彬、嵇達德、陳斯婷、楊智宇、賴峻毅,,4,105,臨床醫學研究所,必修,111-2-140300,zh-tw
MDCM30012,專題討論(博士班二),1,臨醫所博,,4,105,臨床醫學研究所,必修,111-2-140301,zh-tw
MDCM30038,論文研究(博士班四年級),0,王錦鈿、吳肇卿、李光申、楊慕華、黃怡翔、黃柏勳、李美璇、陳世彬、陳斯婷、楊智宇、賴峻毅,,4,105,臨床醫學研究所,必修,111-2-140302,zh-tw
MDCM30037,論文研究(博士班五年級),0,臨醫所博,,4,105,臨床醫學研究所,必修,111-2-140303,zh-tw
MDCM30036,論文研究(博士班六年級),0,臨醫所博,,4,105,臨床醫學研究所,必修,111-2-140304,zh-tw
MDCM30049,遺傳門診實習(一),2,牛道明,,5,105,臨床醫學研究所,選修,111-2-130301,zh-tw
MDCM30021,慢性病流行病學研究,1,許志成,,5,105,臨床醫學研究所,必修,111-2-130302,zh-tw
MDCM30064,臨床試驗與轉譯醫學概論,2,李光申、何慧君、黃怡翔、吳俊穎、李美璇、陳世彬、雷文玫、賴峻毅、林進清、郭英調、劉致顯,,5,105,臨床醫學研究所,必修,111-2-130303,zh-tw
MDCM30062,癌症藥物開發及臨床試驗,2,賴峻毅,,5,105,臨床醫學研究所,必修,111-2-130305,zh-tw
MDCM30008,基因體醫學,2,李光申、胡瑜峰、黃宣誠、楊慕華、吳俊穎、陳世彬、陳斯婷、蔡明翰、楊智宇、阮麗蓉、張偉嶠、牛道明、黃韻如、周祐吉,,5,105,臨床醫學研究所,必修,111-2-130308,zh-tw
MDCM30006,分子細胞生物學研究技術及實習,4,楊慕華、吳肇卿、楊永正、高甫仁、王錦鈿、黃奇英、邱士華、陳斯婷、周德盈、牛道明、施俊哲、陳志學、曾才郁,,5,105,臨床醫學研究所,必修,111-2-130311,zh-tw
MDCM30026,神經症狀學,1,陳世彬,,5,105,臨床醫學研究所,必修,111-2-130312,zh-tw
MDCM30063,臨床試驗特論,1,黃柏勳、楊永正、林明薇、吳俊穎、蘇建維,,5,105,臨床醫學研究所,必修,111-2-130313,zh-tw
MDCM30065,智慧醫療與人工智慧,1,李光申、胡瑜峰、楊智傑、鄭彥甫、周承復、曹昱、朱原嘉、梁文議,,5,105,臨床醫學研究所,選修,111-2-130318,zh-tw
MDCM30017,專題討論(碩士班中文),1,王錦鈿、李光申、楊慕華、黃怡翔、黃柏勳、李美璇、陳世彬、嵇達德、陳斯婷、楊智宇、賴峻毅、蘇建維、羅秀容、謝世良、梁毓津,,3,105,臨床醫學研究所,必修,111-2-130314,zh-tw
MDCM30018,專題討論(碩士班英文),1,臨醫所碩,,3,105,臨床醫學研究所,必修,111-2-130315,zh-tw
MDCM30045,論文研究(碩士班二年級),0,王錦鈿、李光申、楊慕華、黃怡翔、黃柏勳、李美璇、陳世彬、陳斯婷、楊智宇、賴峻毅,,3,105,臨床醫學研究所,必修,111-2-130316,zh-tw
MDIM30001,跨領域醫學專題討論,2,鄭浩民、吳俊穎、楊智傑、侯珮珊、吳莉玲、陳怡如,,4,118,跨領域醫學博士學位學程,必修,111-2-143300,en-us
DEDE30034,臨床牙醫學專題討論(二)(博士班),2,楊政杰、李士元、張國威、黃何雄、許明倫、林元敏、林嘉澍、吳靜宜、林宥成、王鼎涵、張婷菡、洪凱風,,4,150,牙醫學系,必修,111-2-141200,en-us
